epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.4833681285381317,7.371820449829102
0,2,1,train,0.38948652148246765,4.098861217498779
0,3,2,train,0.27025657892227173,1.2875663042068481
0,4,3,train,0.16964270174503326,0.36467328667640686
0,5,4,train,0.09333636611700058,0.463182270526886
0,6,5,train,0.05457443743944168,0.7460985779762268
0,7,6,train,0.03921912983059883,0.9701025485992432
0,8,7,train,0.03201217204332352,1.0627284049987793
0,9,8,train,0.03215521574020386,1.1392360925674438
0,10,9,train,0.03062787652015686,1.204750895500183
0,11,10,train,0.03195734694600105,1.2393351793289185
0,12,11,train,0.03229343891143799,1.331264615058899
0,13,12,train,0.033533018082380295,1.3536505699157715
0,14,13,train,0.0351373516023159,1.4253478050231934
0,15,14,train,0.03672933951020241,1.3653262853622437
0,16,15,train,0.03885335475206375,1.343481183052063
0,17,16,train,0.04310306906700134,1.3886717557907104
0,18,17,train,0.043554458767175674,1.4270566701889038
0,19,18,train,0.04581160098314285,1.398642897605896
0,20,19,train,0.047574806958436966,1.4577195644378662
0,21,20,train,0.047209642827510834,1.406966209411621
0,22,21,train,0.051780615001916885,1.4341762065887451
0,23,22,train,0.051594045013189316,1.4671223163604736
0,24,23,train,0.05061055347323418,1.410704255104065
0,25,24,train,0.05220995098352432,1.4557613134384155
0,26,25,train,0.0563957616686821,1.4569730758666992
0,27,26,train,0.057041235268116,1.4593451023101807
0,28,27,train,0.060250408947467804,1.515524983406067
0,29,28,train,0.059848301112651825,1.4896827936172485
0,30,29,train,0.05635237321257591,1.5035715103149414
0,31,30,train,0.06097707524895668,1.4834458827972412
0,32,31,train,0.059470292180776596,1.4894062280654907
0,33,32,train,0.06492485105991364,1.4816168546676636
0,34,33,train,0.06198885291814804,1.5209248065948486
0,35,34,train,0.06110850349068642,1.5085580348968506
0,36,35,train,0.06502898037433624,1.5258537530899048
0,37,36,train,0.06606516242027283,1.533239722251892
0,38,37,train,0.06715919822454453,1.5642660856246948
0,39,38,train,0.06478749215602875,1.528663158416748
0,40,39,train,0.06862003356218338,1.5532481670379639
0,41,40,train,0.06677937507629395,1.4875928163528442
0,42,41,train,0.0676589384675026,1.5242326259613037
0,43,42,train,0.06795376539230347,1.464732050895691
0,44,43,train,0.0674634501338005,1.4708101749420166
0,45,44,train,0.06920050829648972,1.5057566165924072
0,46,45,train,0.06733955442905426,1.5148485898971558
0,47,46,train,0.07457040250301361,1.4865728616714478
0,48,47,train,0.0715809091925621,1.4906035661697388
0,49,48,train,0.07224898785352707,1.5237348079681396
0,50,49,train,0.07278633862733841,1.5199809074401855
0,51,50,train,0.07429845631122589,1.5035451650619507
0,52,51,train,0.0697530061006546,1.4848816394805908
0,53,52,train,0.07069212943315506,1.4722315073013306
0,54,53,train,0.07508210092782974,1.4908725023269653
0,55,54,train,0.0726771205663681,1.4579509496688843
0,56,55,train,0.07530523836612701,1.4678698778152466
0,57,56,train,0.06997132301330566,1.5262532234191895
0,58,57,train,0.07442717254161835,1.5557020902633667
0,59,58,train,0.07063335925340652,1.5795987844467163
0,60,59,train,0.07428980618715286,1.64412522315979
0,61,60,train,0.0731692984700203,1.685370922088623
0,62,61,train,0.07392267137765884,1.7585018873214722
0,63,62,train,0.07236377149820328,1.786983609199524
0,64,63,train,0.0760665312409401,1.8622164726257324
0,65,64,train,0.0749644860625267,1.8236716985702515
0,66,65,train,0.07405810803174973,1.8987566232681274
0,67,66,train,0.07263030111789703,1.878223180770874
0,68,67,train,0.0700465589761734,1.9333267211914062
0,69,68,train,0.07603445649147034,2.01305890083313
0,70,69,train,0.07085331529378891,2.0816330909729004
0,71,70,train,0.07441538572311401,2.2341222763061523
0,72,71,train,0.07373006641864777,2.3788559436798096
0,73,72,train,0.07501056045293808,2.647326707839966
0,74,73,train,0.07301788032054901,2.9167351722717285
0,75,74,train,0.07113604247570038,3.299354314804077
0,76,75,train,0.07071402668952942,3.720090627670288
0,77,76,train,0.07170815765857697,4.152875900268555
0,78,77,train,0.0709201842546463,4.832045078277588
