epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.33225613832473755,3.4602856636047363
0,2,1,train,0.21125034987926483,1.086411952972412
0,3,2,train,0.1196397915482521,0.32715824246406555
0,4,3,train,0.06148422881960869,0.3086555004119873
0,5,4,train,0.039016541093587875,0.3691738545894623
0,6,5,train,0.03449125215411186,0.45292624831199646
0,7,6,train,0.031238123774528503,0.5261338949203491
0,8,7,train,0.030122196301817894,0.526580274105072
0,9,8,train,0.030354999005794525,0.5451674461364746
0,10,9,train,0.030988698825240135,0.5263805985450745
0,11,10,train,0.032586004585027695,0.5944863557815552
0,12,11,train,0.035131894052028656,0.5870996117591858
0,13,12,train,0.0392325296998024,0.6233234405517578
0,14,13,train,0.04125763103365898,0.6291020512580872
0,15,14,train,0.04463924840092659,0.6884989738464355
0,16,15,train,0.046039972454309464,0.6837087869644165
0,17,16,train,0.050124410539865494,0.7078526020050049
0,18,17,train,0.0491999089717865,0.6863424181938171
0,19,18,train,0.052437394857406616,0.6946440935134888
0,20,19,train,0.05592246353626251,0.6992087960243225
0,21,20,train,0.05599411576986313,0.7306206226348877
0,22,21,train,0.05723867565393448,0.7090869545936584
0,23,22,train,0.06108248606324196,0.7461855411529541
0,24,23,train,0.05904572084546089,0.7096701264381409
0,25,24,train,0.06572480499744415,0.7465362548828125
0,26,25,train,0.06308475136756897,0.7416089177131653
0,27,26,train,0.06760410219430923,0.7761406898498535
0,28,27,train,0.06683415174484253,0.7445283532142639
0,29,28,train,0.06440369784832001,0.718644917011261
0,30,29,train,0.07173963636159897,0.760583221912384
0,31,30,train,0.07083441317081451,0.7654114365577698
0,32,31,train,0.07008036226034164,0.7571954131126404
0,33,32,train,0.07143321633338928,0.7625423073768616
0,34,33,train,0.0734872967004776,0.8325507044792175
0,35,34,train,0.07077759504318237,0.845255434513092
0,36,35,train,0.06849756836891174,0.8950921893119812
0,37,36,train,0.07203570753335953,0.9580338001251221
0,38,37,train,0.07342307269573212,0.9930791258811951
0,39,38,train,0.07117610424757004,0.998271644115448
0,40,39,train,0.06833156943321228,1.0441882610321045
0,41,40,train,0.0713520348072052,0.9783813953399658
0,42,41,train,0.06864865124225616,0.9609197974205017
0,43,42,train,0.07100098580121994,0.9204367995262146
0,44,43,train,0.06884845346212387,0.8919950723648071
0,45,44,train,0.07234533131122589,0.8785697817802429
0,46,45,train,0.07294128090143204,0.8487388491630554
0,47,46,train,0.07306549698114395,0.7996678352355957
0,48,47,train,0.07057804614305496,0.7950616478919983
0,49,48,train,0.06985773146152496,0.8073706030845642
0,50,49,train,0.07269865274429321,0.8321807384490967
0,51,50,train,0.07722365111112595,0.8851062059402466
0,52,51,train,0.0711178407073021,0.8529871702194214
0,53,52,train,0.07112989574670792,0.8992468118667603
0,54,53,train,0.07391315698623657,0.9537437558174133
0,55,54,train,0.07512069493532181,1.0077704191207886
0,56,55,train,0.0718400850892067,1.0704725980758667
0,57,56,train,0.07135825604200363,1.1732349395751953
0,58,57,train,0.07006561011075974,1.1950219869613647
0,59,58,train,0.07176566869020462,1.3697458505630493
0,60,59,train,0.07569102197885513,1.4287326335906982
0,61,60,train,0.0715787336230278,1.4694324731826782
0,62,61,train,0.07478346675634384,1.5628107786178589
0,63,62,train,0.07262123376131058,1.6442445516586304
0,64,63,train,0.0738307312130928,1.7355231046676636
0,65,64,train,0.0746079534292221,1.772765874862671
0,66,65,train,0.0691380649805069,1.7579543590545654
0,67,66,train,0.07268422842025757,1.80068039894104
0,68,67,train,0.07153964787721634,1.7956165075302124
0,69,68,train,0.0718279555439949,1.7759212255477905
0,70,69,train,0.07200915366411209,1.7709791660308838
0,71,70,train,0.07396015524864197,1.6601399183273315
0,72,71,train,0.07322825491428375,1.655155062675476
0,73,72,train,0.07191982120275497,1.6347203254699707
0,74,73,train,0.06946155428886414,1.5559483766555786
0,75,74,train,0.07137799263000488,1.5126196146011353
0,76,75,train,0.06955462694168091,1.469636082649231
0,77,76,train,0.07307768613100052,1.4600359201431274
0,78,77,train,0.07241407036781311,1.445393443107605
0,79,78,train,0.0686991885304451,1.433957815170288
0,80,79,train,0.06969380378723145,1.451670527458191
0,81,80,train,0.06850047409534454,1.4154976606369019
0,82,81,train,0.06676723808050156,1.4651081562042236
0,83,82,train,0.06426984071731567,1.4805450439453125
0,84,83,train,0.061333492398262024,1.465031385421753
0,85,84,train,0.06055109202861786,1.5274038314819336
0,86,85,train,0.054788194596767426,1.5238138437271118
0,87,86,train,0.04914676770567894,1.5236139297485352
0,88,87,train,0.04750100150704384,1.4871152639389038
0,89,88,train,0.043423742055892944,1.4153810739517212
0,90,89,train,0.04081181436777115,1.3301401138305664
0,91,90,train,0.03905247896909714,1.239664912223816
0,92,91,train,0.03729714825749397,1.1452078819274902
0,93,92,train,0.03606196492910385,1.0193779468536377
0,94,93,train,0.033503457903862,1.0457578897476196
0,95,94,train,0.033838290721178055,1.001556634902954
0,96,95,train,0.03356476128101349,1.0867067575454712
0,97,96,train,0.03170439600944519,1.0980664491653442
0,98,97,train,0.03281453624367714,1.2250558137893677
0,99,98,train,0.033290963619947433,1.3534456491470337
0,100,99,train,0.03448141738772392,1.418367624282837
1,101,0,train,0.03232942521572113,1.3527793884277344
1,102,1,train,0.0306505486369133,1.3242231607437134
1,103,2,train,0.03250739723443985,1.2199643850326538
1,104,3,train,0.03228498622775078,1.120160460472107
1,105,4,train,0.032415784895420074,1.060369610786438
