epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.49962344765663147,-0.05219510197639465
0,2,1,train,0.34999239444732666,-0.05830851197242737
0,3,2,train,0.20014344155788422,-0.06382052600383759
0,4,3,train,0.0951005220413208,-0.06725679337978363
0,5,4,train,0.04985739290714264,-0.06669075787067413
0,6,5,train,0.0384114608168602,-0.06198986619710922
0,7,6,train,0.031760506331920624,-0.05699979513883591
0,8,7,train,0.031093912199139595,-0.05496269464492798
0,9,8,train,0.03127271682024002,-0.055776771157979965
0,10,9,train,0.030921397730708122,-0.05850289762020111
0,11,10,train,0.03303808718919754,-0.06107386201620102
0,12,11,train,0.033649954944849014,-0.06363141536712646
0,13,12,train,0.032359205186367035,-0.06607046723365784
0,14,13,train,0.03531951457262039,-0.06764604151248932
0,15,14,train,0.03630742430686951,-0.06881994009017944
0,16,15,train,0.03746594861149788,-0.06946732848882675
0,17,16,train,0.036858391016721725,-0.06994317471981049
0,18,17,train,0.03914334625005722,-0.07038301974534988
0,19,18,train,0.040060512721538544,-0.0709790587425232
0,20,19,train,0.036949850618839264,-0.07126224040985107
0,21,20,train,0.0370904915034771,-0.071500763297081
0,22,21,train,0.038422148674726486,-0.0722663402557373
0,23,22,train,0.03537728637456894,-0.07251321524381638
0,24,23,train,0.03632637858390808,-0.07290197908878326
0,25,24,train,0.035281598567962646,-0.07323907315731049
0,26,25,train,0.031743235886096954,-0.07395640015602112
0,27,26,train,0.0332016758620739,-0.07430679351091385
0,28,27,train,0.03312049061059952,-0.07469095289707184
0,29,28,train,0.031817033886909485,-0.07540111243724823
0,30,29,train,0.035306524485349655,-0.07554134726524353
0,31,30,train,0.03277020528912544,-0.0762222558259964
0,32,31,train,0.03587160259485245,-0.07673823833465576
0,33,32,train,0.03488650545477867,-0.07697105407714844
0,34,33,train,0.03549272567033768,-0.07728013396263123
0,35,34,train,0.03315947577357292,-0.07728001475334167
0,36,35,train,0.03496856614947319,-0.07710804045200348
0,37,36,train,0.032911211252212524,-0.07742036879062653
0,38,37,train,0.034831054508686066,-0.07752569019794464
0,39,38,train,0.031271085143089294,-0.07773344218730927
0,40,39,train,0.031685542315244675,-0.07795590907335281
0,41,40,train,0.03258642926812172,-0.07792001962661743
0,42,41,train,0.03150053694844246,-0.07802344858646393
0,43,42,train,0.03351879119873047,-0.07842857390642166
0,44,43,train,0.03154546022415161,-0.07878273725509644
0,45,44,train,0.03460075333714485,-0.07835382223129272
0,46,45,train,0.03221487998962402,-0.07929009199142456
0,47,46,train,0.03374204784631729,-0.07869119942188263
0,48,47,train,0.03299006447196007,-0.07914984226226807
0,49,48,train,0.03271747753024101,-0.07899089902639389
0,50,49,train,0.030994925647974014,-0.07840770483016968
0,51,50,train,0.03101523034274578,-0.0786023885011673
0,52,51,train,0.0336737297475338,-0.07881474494934082
0,53,52,train,0.03319626674056053,-0.07798638194799423
0,54,53,train,0.03230275958776474,-0.07797318696975708
0,55,54,train,0.03268302604556084,-0.07820609211921692
0,56,55,train,0.032583609223365784,-0.07826973497867584
0,57,56,train,0.034898918122053146,-0.0782606303691864
0,58,57,train,0.03195139393210411,-0.0780167430639267
0,59,58,train,0.031503826379776,-0.07817110419273376
0,60,59,train,0.03286939486861229,-0.07797062397003174
0,61,60,train,0.03288726881146431,-0.07824377715587616
0,62,61,train,0.033731140196323395,-0.0781049057841301
0,63,62,train,0.03601323068141937,-0.07796675711870193
0,64,63,train,0.03235163167119026,-0.07806187868118286
0,65,64,train,0.030383707955479622,-0.07788082957267761
0,66,65,train,0.033019453287124634,-0.07800868153572083
0,67,66,train,0.031976718455553055,-0.07767139375209808
0,68,67,train,0.032546572387218475,-0.07795427739620209
0,69,68,train,0.031920064240694046,-0.07775573432445526
0,70,69,train,0.03159068152308464,-0.07810164988040924
0,71,70,train,0.03163528069853783,-0.0778103694319725
0,72,71,train,0.033945232629776,-0.07785694301128387
0,73,72,train,0.030802037566900253,-0.07835880666971207
0,74,73,train,0.03225410729646683,-0.07817651331424713
0,75,74,train,0.031962376087903976,-0.07807134091854095
0,76,75,train,0.03266796097159386,-0.07780218124389648
0,77,76,train,0.030829884111881256,-0.07800257205963135
0,78,77,train,0.03353487327694893,-0.07804124057292938
0,79,78,train,0.03406373783946037,-0.07807189971208572
0,80,79,train,0.03285673260688782,-0.07807998359203339
0,81,80,train,0.03557995706796646,-0.0782460868358612
0,82,81,train,0.03135298192501068,-0.07808519899845123
0,83,82,train,0.03494260832667351,-0.07829788327217102
0,84,83,train,0.03203471377491951,-0.07863982021808624
0,85,84,train,0.032002829015254974,-0.07823164761066437
0,86,85,train,0.03312768414616585,-0.07832512259483337
0,87,86,train,0.03225542977452278,-0.07834705710411072
0,88,87,train,0.03763158619403839,-0.07828184962272644
0,89,88,train,0.03023804910480976,-0.07834906876087189
0,90,89,train,0.031787093728780746,-0.07843993604183197
0,91,90,train,0.033210206776857376,-0.07807916402816772
0,92,91,train,0.03266329690814018,-0.07894963771104813
0,93,92,train,0.0340302512049675,-0.07840622961521149
0,94,93,train,0.034911785274744034,-0.07867759466171265
0,95,94,train,0.033773552626371384,-0.0786387175321579
0,96,95,train,0.03150423243641853,-0.07837200164794922
0,97,96,train,0.031771864742040634,-0.07859668880701065
0,98,97,train,0.030620194971561432,-0.07857383787631989
0,99,98,train,0.03364206850528717,-0.0787758082151413
0,100,99,train,0.03205210715532303,-0.07849748432636261
1,101,0,train,0.03155171871185303,-0.07895121723413467
1,102,1,train,0.03438471630215645,-0.07872799783945084
1,103,2,train,0.03283587098121643,-0.07864706218242645
1,104,3,train,0.03415730223059654,-0.07849248498678207
1,105,4,train,0.03129526600241661,-0.07853426039218903
1,106,5,train,0.03426970914006233,-0.0781475156545639
1,107,6,train,0.0344490185379982,-0.07836855947971344
1,108,7,train,0.034217916429042816,-0.07863136380910873
1,109,8,train,0.03368049114942551,-0.07857614755630493
1,110,9,train,0.03306039795279503,-0.07859891653060913
1,111,10,train,0.03380700200796127,-0.0784301683306694
1,112,11,train,0.03124666027724743,-0.07845024764537811
1,113,12,train,0.03371071442961693,-0.07833787798881531
1,114,13,train,0.03394659236073494,-0.07876479625701904
1,115,14,train,0.034520070999860764,-0.07837088406085968
1,116,15,train,0.031701382249593735,-0.07811454683542252
1,117,16,train,0.032425183802843094,-0.07840093970298767
1,118,17,train,0.034473955631256104,-0.07822081446647644
1,119,18,train,0.03279995918273926,-0.07810705900192261
1,120,19,train,0.03398622199892998,-0.07862734794616699
1,121,20,train,0.03114166669547558,-0.07842180877923965
1,122,21,train,0.030353063717484474,-0.07878191024065018
1,123,22,train,0.03334097936749458,-0.07833054661750793
1,124,23,train,0.03196754306554794,-0.07810567319393158
1,125,24,train,0.03388088569045067,-0.07835875451564789
1,126,25,train,0.03204038366675377,-0.07832789421081543
1,127,26,train,0.03157971054315567,-0.07785965502262115
1,128,27,train,0.033435188233852386,-0.07851076126098633
1,129,28,train,0.033054839819669724,-0.07828046381473541
1,130,29,train,0.0296414066106081,-0.0783846378326416
1,131,30,train,0.032307740300893784,-0.07795543968677521
1,132,31,train,0.031043412163853645,-0.0781388133764267
1,133,32,train,0.032730262726545334,-0.07795261591672897
1,134,33,train,0.03308962285518646,-0.0782981812953949
1,135,34,train,0.03141307458281517,-0.07842555642127991
1,136,35,train,0.03194255381822586,-0.07811866700649261
1,137,36,train,0.032766588032245636,-0.07819640636444092
1,138,37,train,0.03249729797244072,-0.07857200503349304
1,139,38,train,0.032663337886333466,-0.07849998772144318
