epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.42982029914855957,2.802597761154175
0,2,1,train,0.31616950035095215,0.9799096584320068
0,3,2,train,0.2022879719734192,0.17185288667678833
0,4,3,train,0.11088196933269501,0.1856859028339386
0,5,4,train,0.06337876617908478,0.4432259202003479
0,6,5,train,0.04064037278294563,0.6116215586662292
0,7,6,train,0.03467871621251106,0.6853600144386292
0,8,7,train,0.030044540762901306,0.6997887492179871
0,9,8,train,0.031924471259117126,0.6933336853981018
0,10,9,train,0.03112906776368618,0.7099446654319763
0,11,10,train,0.029457490891218185,0.708478569984436
0,12,11,train,0.031228743493556976,0.6376648545265198
0,13,12,train,0.03094317391514778,0.6569668650627136
0,14,13,train,0.03190307319164276,0.6168228983879089
0,15,14,train,0.029994158074259758,0.5934661626815796
0,16,15,train,0.030012253671884537,0.5614247918128967
0,17,16,train,0.030668184161186218,0.5539470314979553
0,18,17,train,0.028507957234978676,0.5336406230926514
0,19,18,train,0.02958531491458416,0.5087876319885254
0,20,19,train,0.030513720586895943,0.4795759916305542
0,21,20,train,0.03218216821551323,0.4697720408439636
0,22,21,train,0.0321238748729229,0.430250883102417
0,23,22,train,0.03135469928383827,0.3983282744884491
0,24,23,train,0.03219650685787201,0.4130789637565613
0,25,24,train,0.02954026125371456,0.38297373056411743
0,26,25,train,0.031996022909879684,0.38850995898246765
0,27,26,train,0.031373053789138794,0.35540473461151123
0,28,27,train,0.031761422753334045,0.3513815402984619
0,29,28,train,0.032651763409376144,0.35595613718032837
0,30,29,train,0.03061474859714508,0.3237147927284241
0,31,30,train,0.028573613613843918,0.3546382486820221
0,32,31,train,0.032387856394052505,0.32183873653411865
0,33,32,train,0.029552027583122253,0.3129441738128662
0,34,33,train,0.03029949963092804,0.3323984146118164
0,35,34,train,0.02855508215725422,0.30907580256462097
0,36,35,train,0.03132028132677078,0.27303117513656616
0,37,36,train,0.031389083713293076,0.2756178081035614
0,38,37,train,0.03130336105823517,0.2874715328216553
0,39,38,train,0.03024095669388771,0.2482093721628189
0,40,39,train,0.03136013448238373,0.21427229046821594
0,41,40,train,0.0321112722158432,0.2122882604598999
0,42,41,train,0.031695108860731125,0.2193874716758728
0,43,42,train,0.030914805829524994,0.25100091099739075
0,44,43,train,0.03148822858929634,0.23543187975883484
0,45,44,train,0.03137649968266487,0.2484646737575531
0,46,45,train,0.030383532866835594,0.20980757474899292
0,47,46,train,0.030238227918744087,0.21918845176696777
0,48,47,train,0.030652355402708054,0.2117246687412262
0,49,48,train,0.02823091670870781,0.18121126294136047
0,50,49,train,0.030182523652911186,0.18096274137496948
0,51,50,train,0.030530573800206184,0.20331600308418274
0,52,51,train,0.029223155230283737,0.18970873951911926
0,53,52,train,0.029215285554528236,0.183797687292099
0,54,53,train,0.02959762141108513,0.1485016942024231
0,55,54,train,0.0302787683904171,0.1858128011226654
0,56,55,train,0.03107372857630253,0.158013254404068
0,57,56,train,0.029805287718772888,0.13708248734474182
0,58,57,train,0.03207670524716377,0.1562255322933197
0,59,58,train,0.02865568920969963,0.1523105800151825
0,60,59,train,0.03127291053533554,0.16012170910835266
0,61,60,train,0.029506120830774307,0.1712937355041504
0,62,61,train,0.030752094462513924,0.17586500942707062
0,63,62,train,0.029568586498498917,0.1832602620124817
0,64,63,train,0.027510063722729683,0.18568775057792664
0,65,64,train,0.029368799179792404,0.19746077060699463
0,66,65,train,0.029358452185988426,0.2143404185771942
0,67,66,train,0.029909104108810425,0.22697708010673523
0,68,67,train,0.02956186793744564,0.23122000694274902
0,69,68,train,0.031345710158348083,0.24705834686756134
0,70,69,train,0.03103453293442726,0.22980299592018127
0,71,70,train,0.029477005824446678,0.2302865982055664
0,72,71,train,0.03123771771788597,0.24489089846611023
0,73,72,train,0.028877824544906616,0.23912203311920166
0,74,73,train,0.030073996633291245,0.23455703258514404
0,75,74,train,0.030295904725790024,0.21969836950302124
0,76,75,train,0.030251963064074516,0.21478448808193207
0,77,76,train,0.031635165214538574,0.21238699555397034
0,78,77,train,0.02845301851630211,0.19693586230278015
0,79,78,train,0.03162933886051178,0.20481440424919128
0,80,79,train,0.02983867935836315,0.1876232773065567
0,81,80,train,0.02907147817313671,0.19029468297958374
0,82,81,train,0.031094664707779884,0.1971125602722168
0,83,82,train,0.03052264265716076,0.18877670168876648
0,84,83,train,0.029299721121788025,0.17405284941196442
0,85,84,train,0.02990856021642685,0.18221700191497803
0,86,85,train,0.03002164699137211,0.17705297470092773
0,87,86,train,0.02935541607439518,0.16303205490112305
0,88,87,train,0.029562899842858315,0.15842315554618835
0,89,88,train,0.029463592916727066,0.16692110896110535
0,90,89,train,0.028984935954213142,0.1517665982246399
0,91,90,train,0.028103141114115715,0.14119000732898712
0,92,91,train,0.029215488582849503,0.14289933443069458
0,93,92,train,0.0292827095836401,0.1497436761856079
0,94,93,train,0.030575064942240715,0.15203648805618286
0,95,94,train,0.03007461130619049,0.14759069681167603
0,96,95,train,0.030722523108124733,0.14608034491539001
0,97,96,train,0.032933447510004044,0.15825384855270386
0,98,97,train,0.03045787662267685,0.14044928550720215
0,99,98,train,0.029968323186039925,0.12334766983985901
0,100,99,train,0.02989703230559826,0.13498681783676147
1,101,0,train,0.030378734692931175,0.13731777667999268
1,102,1,train,0.030236102640628815,0.13947844505310059
1,103,2,train,0.030662579461932182,0.1304478645324707
1,104,3,train,0.030039940029382706,0.12908264994621277
1,105,4,train,0.03155839815735817,0.14230166375637054
1,106,5,train,0.030059009790420532,0.12986034154891968
1,107,6,train,0.030104050412774086,0.13448956608772278
1,108,7,train,0.029741797596216202,0.13020405173301697
1,109,8,train,0.030092360451817513,0.136152446269989
1,110,9,train,0.030076874420046806,0.14148731529712677
1,111,10,train,0.03045455738902092,0.12883120775222778
1,112,11,train,0.029734110459685326,0.12769454717636108
1,113,12,train,0.029864532873034477,0.11635281890630722
1,114,13,train,0.031193289905786514,0.1297014355659485
1,115,14,train,0.028999313712120056,0.11666009575128555
1,116,15,train,0.029441015794873238,0.12427863478660583
1,117,16,train,0.029431642964482307,0.11386134475469589
1,118,17,train,0.029219329357147217,0.11119783669710159
1,119,18,train,0.029180198907852173,0.11755403876304626
1,120,19,train,0.030391646549105644,0.11114542931318283
1,121,20,train,0.031892433762550354,0.13033536076545715
1,122,21,train,0.03161226212978363,0.11573012173175812
1,123,22,train,0.03179031237959862,0.1281854212284088
1,124,23,train,0.02938077598810196,0.10517758876085281
1,125,24,train,0.03032698482275009,0.11751126497983932
1,126,25,train,0.03202315419912338,0.12566208839416504
1,127,26,train,0.030042383819818497,0.10841859132051468
