epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.3495023548603058,-0.11508070677518845
0,2,1,train,0.21803459525108337,-0.12745808064937592
0,3,2,train,0.12137018889188766,-0.13771899044513702
0,4,3,train,0.0659615695476532,-0.14145417511463165
0,5,4,train,0.040708988904953,-0.13741876184940338
0,6,5,train,0.031401123851537704,-0.1255159080028534
0,7,6,train,0.0331299751996994,-0.11232933402061462
0,8,7,train,0.030195899307727814,-0.10317152738571167
0,9,8,train,0.03206748887896538,-0.0965685322880745
0,10,9,train,0.03079681470990181,-0.09509241580963135
0,11,10,train,0.03146190196275711,-0.09513630717992783
0,12,11,train,0.03152235597372055,-0.09760181605815887
0,13,12,train,0.03114960715174675,-0.1009291559457779
0,14,13,train,0.03106202557682991,-0.10224241018295288
0,15,14,train,0.03164491802453995,-0.1053134948015213
0,16,15,train,0.03592664375901222,-0.10737066715955734
0,17,16,train,0.03348063305020332,-0.10735781490802765
0,18,17,train,0.03405681997537613,-0.10829965025186539
0,19,18,train,0.035932499915361404,-0.10709122568368912
0,20,19,train,0.03392898663878441,-0.10779577493667603
0,21,20,train,0.034091927111148834,-0.1048419177532196
0,22,21,train,0.03578250855207443,-0.10240504145622253
0,23,22,train,0.03287138417363167,-0.0981273353099823
0,24,23,train,0.033313412219285965,-0.09444964677095413
0,25,24,train,0.03340601921081543,-0.09247080236673355
0,26,25,train,0.03033481538295746,-0.08813434094190598
0,27,26,train,0.030034715309739113,-0.08087145537137985
0,28,27,train,0.030713113024830818,-0.08019647747278214
0,29,28,train,0.03373140096664429,-0.07994408905506134
0,30,29,train,0.03258660435676575,-0.07521513104438782
0,31,30,train,0.031083807349205017,-0.07356598973274231
0,32,31,train,0.029987741261720657,-0.07234561443328857
0,33,32,train,0.0319630391895771,-0.07242225110530853
0,34,33,train,0.03138738498091698,-0.07243426144123077
0,35,34,train,0.03142882511019707,-0.07325855642557144
0,36,35,train,0.03164219856262207,-0.07149533927440643
0,37,36,train,0.03204624727368355,-0.07487165182828903
0,38,37,train,0.03595739230513573,-0.07444737106561661
0,39,38,train,0.03176009654998779,-0.07378651946783066
0,40,39,train,0.03210219368338585,-0.07411514222621918
0,41,40,train,0.029956752434372902,-0.07237982749938965
0,42,41,train,0.031210772693157196,-0.07453299313783646
0,43,42,train,0.031570956110954285,-0.0718827098608017
0,44,43,train,0.03260885179042816,-0.0721796452999115
0,45,44,train,0.031085798516869545,-0.07131435722112656
0,46,45,train,0.030948704108595848,-0.07164257764816284
0,47,46,train,0.03298071399331093,-0.07067213207483292
0,48,47,train,0.030923279002308846,-0.0660141259431839
0,49,48,train,0.03307336941361427,-0.06753198802471161
0,50,49,train,0.03239111974835396,-0.0689609944820404
0,51,50,train,0.031171021983027458,-0.0696716234087944
0,52,51,train,0.03160793334245682,-0.06822140514850616
0,53,52,train,0.03069331869482994,-0.06430155783891678
0,54,53,train,0.031267859041690826,-0.06896913051605225
0,55,54,train,0.031067023053765297,-0.06758511811494827
0,56,55,train,0.0314578115940094,-0.06929580867290497
0,57,56,train,0.03036184050142765,-0.07082653790712357
0,58,57,train,0.030706249177455902,-0.07225283980369568
0,59,58,train,0.03143015876412392,-0.07201705127954483
0,60,59,train,0.030293766409158707,-0.07338552176952362
0,61,60,train,0.03157472610473633,-0.07156556844711304
0,62,61,train,0.03271343559026718,-0.07455748319625854
0,63,62,train,0.031485509127378464,-0.07510099560022354
