step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39
1.880616545677185,1.7800308465957642,1.6912785768508911,1.623038649559021,1.5502935647964478,1.4772677421569824,1.4207580089569092,1.375258445739746,1.325831413269043,1.2816271781921387,1.2427185773849487,1.2033307552337646,1.1630910634994507,1.1291090250015259,1.1031053066253662,1.0719478130340576,1.0492507219314575,1.0289875268936157,1.0070863962173462,0.9872139692306519,0.9623061418533325,0.941657304763794,0.9206858277320862,0.9075548052787781,0.8903235197067261,0.870733916759491,0.8528265953063965,0.8351531624794006,0.81904536485672,0.8104032278060913,0.8003422617912292,0.7833770513534546,0.7716001272201538,0.7604661583900452,0.7517577409744263,0.7372003197669983,0.7235801815986633,0.716901957988739,0.7067171931266785,0.6989624500274658
1.857283115386963,1.7319977283477783,1.624155044555664,1.5391221046447754,1.4595600366592407,1.3865875005722046,1.3178930282592773,1.2549101114273071,1.1959116458892822,1.1449843645095825,1.0921506881713867,1.0471283197402954,1.006967306137085,0.9615025520324707,0.9244979023933411,0.889640212059021,0.8525779247283936,0.8219737410545349,0.794202983379364,0.7665257453918457,0.738395631313324,0.7124171257019043,0.6857282519340515,0.6642377972602844,0.6454302668571472,0.6221795082092285,0.6060925126075745,0.5866310000419617,0.5722748041152954,0.5546956658363342,0.53994220495224,0.524566650390625,0.513787567615509,0.49882617592811584,0.4857654869556427,0.4753698706626892,0.4636363983154297,0.45645761489868164,0.4473438858985901,0.4360269010066986
1.8757542371749878,1.7274625301361084,1.6095945835113525,1.503059983253479,1.4010165929794312,1.311758279800415,1.229703426361084,1.1563273668289185,1.0974853038787842,1.0293158292770386,0.9665995240211487,0.9080666303634644,0.8529414534568787,0.799721896648407,0.7530099749565125,0.7127519249916077,0.6700462698936462,0.6305485367774963,0.5995819568634033,0.5644625425338745,0.5342308282852173,0.5045827627182007,0.47803494334220886,0.45346662402153015,0.4344431757926941,0.4120725989341736,0.3906474709510803,0.37385663390159607,0.35757115483283997,0.34228086471557617,0.32882463932037354,0.3151051998138428,0.3035276532173157,0.29113656282424927,0.28155893087387085,0.27000927925109863,0.26086607575416565,0.2546781003475189,0.2501642405986786,0.24269820749759674
1.845322847366333,1.6869333982467651,1.5531495809555054,1.4282678365707397,1.320492148399353,1.220699667930603,1.1270023584365845,1.0415964126586914,0.9548361897468567,0.870754599571228,0.7947583794593811,0.7242445945739746,0.667854368686676,0.6098673939704895,0.5591497421264648,0.5160001516342163,0.4738697409629822,0.43901464343070984,0.40337032079696655,0.3707897961139679,0.3422766327857971,0.31903091073036194,0.29759374260902405,0.2791069746017456,0.2608579695224762,0.2452116310596466,0.22892031073570251,0.21560494601726532,0.2031252086162567,0.1927548199892044,0.18380358815193176,0.17557179927825928,0.16807089745998383,0.16214367747306824,0.15567590296268463,0.15095248818397522,0.14478185772895813,0.14002498984336853,0.13563764095306396,0.13188058137893677
1.818704605102539,1.6395734548568726,1.489707112312317,1.3514935970306396,1.2204827070236206,1.0984036922454834,0.9868894815444946,0.883606493473053,0.789107620716095,0.7015864253044128,0.619253933429718,0.5514023900032043,0.4874529540538788,0.4296301007270813,0.38274112343788147,0.3421156704425812,0.3048422634601593,0.2760511338710785,0.24669204652309418,0.2211177945137024,0.20055212080478668,0.18411122262477875,0.1686720997095108,0.15560495853424072,0.14512865245342255,0.13404898345470428,0.12593328952789307,0.11884952336549759,0.1132274866104126,0.10712549090385437,0.10232938826084137,0.09820961952209473,0.0949653685092926,0.09184934943914413,0.08973242342472076,0.0875701904296875,0.08544328063726425,0.0840243548154831,0.0824401006102562,0.08137534558773041
1.817587971687317,1.6166433095932007,1.4386190176010132,1.2796213626861572,1.1316089630126953,0.9921798706054688,0.862761378288269,0.7387900352478027,0.6352894306182861,0.5420544147491455,0.4633083641529083,0.395669162273407,0.3363680839538574,0.28789839148521423,0.2471495121717453,0.2145983874797821,0.18593917787075043,0.16276776790618896,0.145600363612175,0.13057589530944824,0.11971075087785721,0.11021017283201218,0.10210838913917542,0.0958373099565506,0.08997903019189835,0.08540380001068115,0.08120667934417725,0.07792128622531891,0.07543773949146271,0.07334648072719574,0.07150683552026749,0.06979630887508392,0.0682629942893982,0.06721284240484238,0.06642273813486099,0.06570565700531006,0.06521748751401901,0.06458669900894165,0.06339523941278458,0.06275981664657593
1.7819054126739502,1.587797999382019,1.4064604043960571,1.2333555221557617,1.0628751516342163,0.914984405040741,0.774616539478302,0.6455280780792236,0.5325174331665039,0.439484179019928,0.36315426230430603,0.3011654317378998,0.25033676624298096,0.21156452596187592,0.18178784847259521,0.15821874141693115,0.14047871530056,0.12611214816570282,0.11512235552072525,0.10678856074810028,0.10008175671100616,0.09479030221700668,0.08956117928028107,0.0857824832201004,0.08333871513605118,0.08093748241662979,0.07875766605138779,0.07710041850805283,0.07546988129615784,0.07412408292293549,0.0726528987288475,0.07183194905519485,0.07087094336748123,0.07009438425302505,0.0691506564617157,0.0682949349284172,0.06779270619153976,0.06749091297388077,0.06687414646148682,0.0662175789475441
1.7634164094924927,1.556924819946289,1.3695361614227295,1.1875134706497192,1.0158896446228027,0.858951985836029,0.715018093585968,0.5791394710540771,0.46590477228164673,0.37484419345855713,0.3006899058818817,0.24494320154190063,0.20063483715057373,0.16790997982025146,0.14330829679965973,0.12651309370994568,0.1124807670712471,0.1029452458024025,0.0954594835639,0.08959487825632095,0.08466140925884247,0.08123449236154556,0.07827728986740112,0.07574337720870972,0.07345953583717346,0.07170511782169342,0.07000279426574707,0.06854492425918579,0.06717872619628906,0.06630482524633408,0.06527958810329437,0.06425678730010986,0.06355293095111847,0.06303100287914276,0.06238573044538498,0.061821646988391876,0.06133061274886131,0.0611044242978096,0.06079163774847984,0.06034918129444122
1.7509459257125854,1.5305488109588623,1.336098313331604,1.1468595266342163,0.9769432544708252,0.8187557458877563,0.6697095632553101,0.5417683720588684,0.433354914188385,0.34316495060920715,0.27605077624320984,0.22546376287937164,0.1889769583940506,0.16091802716255188,0.1387910097837448,0.12323213368654251,0.11187220364809036,0.103451669216156,0.09762370586395264,0.09236395359039307,0.0877595916390419,0.08424962311983109,0.08143684267997742,0.07933582365512848,0.0775868147611618,0.0760050117969513,0.07475598156452179,0.07319950312376022,0.07195597141981125,0.07074388116598129,0.06987736374139786,0.06870362162590027,0.06783965975046158,0.06704666465520859,0.06632192432880402,0.06571785360574722,0.0653565526008606,0.06483279913663864,0.064589723944664,0.06409258395433426
1.764224648475647,1.5491694211959839,1.35170578956604,1.1655304431915283,0.9862194657325745,0.8260875940322876,0.6829984188079834,0.5501827597618103,0.44128987193107605,0.3500714898109436,0.27843841910362244,0.22394819557666779,0.18516099452972412,0.15641407668590546,0.1353408694267273,0.11977983266115189,0.10815077275037766,0.10005927830934525,0.09402238577604294,0.08883020281791687,0.08471956849098206,0.08130284398794174,0.07860156893730164,0.07604814320802689,0.07403412461280823,0.0725017711520195,0.0711679607629776,0.06989213824272156,0.06874217092990875,0.06753655523061752,0.06678400188684464,0.06596026569604874,0.06520769000053406,0.06461457908153534,0.06399347633123398,0.06333526223897934,0.06285125017166138,0.06249985098838806,0.06220351904630661,0.061551257967948914
