step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39
1.894118309020996,1.793344497680664,1.7066576480865479,1.6275449991226196,1.5536869764328003,1.4804034233093262,1.42339026927948,1.3695039749145508,1.3259721994400024,1.2787131071090698,1.234005331993103,1.1969853639602661,1.1607824563980103,1.1242038011550903,1.0923025608062744,1.0602807998657227,1.0270001888275146,0.9979778528213501,0.9729465246200562,0.9486077427864075,0.9201650619506836,0.8987150192260742,0.8749565482139587,0.8572009801864624,0.840178370475769,0.8224408626556396,0.8055477738380432,0.7887395620346069,0.7724335789680481,0.7538447380065918,0.739290177822113,0.7210859060287476,0.7056576609611511,0.692141056060791,0.6817487478256226,0.6687257885932922,0.6571230888366699,0.6425289511680603,0.6323246359825134,0.6231942772865295
1.8734558820724487,1.7518028020858765,1.6531105041503906,1.5517054796218872,1.4743101596832275,1.3984689712524414,1.3279445171356201,1.2694497108459473,1.205102801322937,1.1438932418823242,1.0896731615066528,1.0425047874450684,0.9969555139541626,0.9456426501274109,0.9080377221107483,0.8723016977310181,0.8388839960098267,0.8059138655662537,0.7730077505111694,0.7453188896179199,0.7155148983001709,0.6876230239868164,0.6614358425140381,0.6350568532943726,0.6107360124588013,0.5934115052223206,0.5723636150360107,0.5521312952041626,0.5323795080184937,0.5136922001838684,0.5011789798736572,0.4817286431789398,0.46587905287742615,0.44824373722076416,0.4347873628139496,0.42018410563468933,0.41141965985298157,0.4037582576274872,0.3939792811870575,0.38297563791275024
1.853148341178894,1.7193800210952759,1.6067180633544922,1.5038918256759644,1.4046213626861572,1.316261887550354,1.2382612228393555,1.1593481302261353,1.0884463787078857,1.0229543447494507,0.9549952745437622,0.8942071795463562,0.8452519774436951,0.7918270230293274,0.7402498722076416,0.696076512336731,0.6532500386238098,0.6111462116241455,0.5723655819892883,0.5362949371337891,0.5058803558349609,0.47556981444358826,0.44419577717781067,0.4182114601135254,0.39518681168556213,0.3746499717235565,0.35630062222480774,0.33821550011634827,0.3237055540084839,0.30936262011528015,0.29591765999794006,0.2806221544742584,0.26796749234199524,0.25580132007598877,0.24685212969779968,0.2380552440881729,0.22771845757961273,0.21769946813583374,0.21167883276939392,0.20404277741909027
1.8600943088531494,1.7016608715057373,1.559657096862793,1.4370534420013428,1.327778935432434,1.224863886833191,1.124089002609253,1.0337865352630615,0.9453177452087402,0.8660890460014343,0.7879482507705688,0.719014585018158,0.6549302935600281,0.5938955545425415,0.5436061024665833,0.49887925386428833,0.4541585445404053,0.416683167219162,0.3813936114311218,0.34901320934295654,0.3207932412624359,0.29640763998031616,0.2737964391708374,0.25542017817497253,0.23793740570545197,0.21988053619861603,0.2063419669866562,0.19187413156032562,0.17942562699317932,0.16834166646003723,0.15866562724113464,0.15209253132343292,0.14289630949497223,0.13670188188552856,0.13018162548542023,0.12465355545282364,0.1195361539721489,0.11571091413497925,0.11300209909677505,0.11050349473953247
1.788515567779541,1.6205836534500122,1.4770517349243164,1.3444161415100098,1.2249799966812134,1.1129478216171265,1.008976936340332,0.9036476612091064,0.8037357926368713,0.7133639454841614,0.6369143724441528,0.5655344724655151,0.5017701387405396,0.4454854428768158,0.39731836318969727,0.3515770137310028,0.31323757767677307,0.27945476770401,0.2496369481086731,0.22392046451568604,0.2020994871854782,0.18444709479808807,0.16845907270908356,0.1539870649576187,0.143124520778656,0.13291440904140472,0.12376441061496735,0.11653999239206314,0.11012770235538483,0.10466793179512024,0.10030853003263474,0.09548681974411011,0.09181016683578491,0.08828002959489822,0.08511386066675186,0.08221669495105743,0.08033624291419983,0.07793755829334259,0.07643741369247437,0.07526025921106339
1.8025438785552979,1.6206483840942383,1.450985312461853,1.3028839826583862,1.1584261655807495,1.0259169340133667,0.9016949534416199,0.7852046489715576,0.6790052056312561,0.5828680992126465,0.4997292459011078,0.4255647659301758,0.36464324593544006,0.30849745869636536,0.2649857997894287,0.22751657664775848,0.19805604219436646,0.1734505295753479,0.15344899892807007,0.13702580332756042,0.12542878091335297,0.11466945707798004,0.10600942373275757,0.0982179194688797,0.09186315536499023,0.08684289455413818,0.0822213664650917,0.07848300039768219,0.07523360848426819,0.07284931093454361,0.07114509493112564,0.06914787739515305,0.06764116138219833,0.0660262405872345,0.0653582215309143,0.06439685821533203,0.0632951632142067,0.06233133375644684,0.0617467425763607,0.06118126958608627
1.7361416816711426,1.5534465312957764,1.3847849369049072,1.2231658697128296,1.0701758861541748,0.9234665632247925,0.7897828817367554,0.6687921285629272,0.5626718997955322,0.4727102220058441,0.3906882703304291,0.32641178369522095,0.27275365591049194,0.22868654131889343,0.19425512850284576,0.169053852558136,0.14897195994853973,0.1316554993391037,0.11903790384531021,0.10812164098024368,0.09986573457717896,0.09255664795637131,0.08715464174747467,0.0833505168557167,0.07967210561037064,0.07658160477876663,0.07459874451160431,0.07247758656740189,0.07063545286655426,0.0692235603928566,0.06796272099018097,0.06683894991874695,0.06573767215013504,0.0647246390581131,0.06407643854618073,0.06328752636909485,0.06242896616458893,0.06192567199468613,0.06140049174427986,0.06093672290444374
1.7616302967071533,1.5581716299057007,1.3728420734405518,1.189815878868103,1.0162465572357178,0.8612100481987,0.7181056141853333,0.5908749103546143,0.4782911539077759,0.38560929894447327,0.3120702803134918,0.256043016910553,0.2109738439321518,0.1770990490913391,0.15207235515117645,0.13258007168769836,0.1177293136715889,0.10684327036142349,0.09944752603769302,0.09320230036973953,0.08846564590930939,0.08497843891382217,0.08172500133514404,0.07936661690473557,0.07740067690610886,0.07539195567369461,0.07347165793180466,0.07221779972314835,0.07116308808326721,0.07000945508480072,0.06893674284219742,0.06825203448534012,0.06745947897434235,0.0667547881603241,0.06594774127006531,0.06536993384361267,0.06477397680282593,0.06407430022954941,0.06345595419406891,0.06319591403007507
1.7834804058074951,1.5638513565063477,1.3620067834854126,1.1710702180862427,0.9871349930763245,0.8159924149513245,0.6655426621437073,0.5330055952072144,0.41850027441978455,0.33025914430618286,0.2609789967536926,0.21043552458286285,0.17457374930381775,0.14825303852558136,0.12951664626598358,0.11647026240825653,0.10668497532606125,0.09998509287834167,0.09499576687812805,0.09121345728635788,0.0881255492568016,0.08543851971626282,0.08315782994031906,0.0815548300743103,0.07968159019947052,0.07794026285409927,0.076569102704525,0.07540618628263474,0.0743720605969429,0.07309805601835251,0.07220512628555298,0.07125099748373032,0.07025860249996185,0.06957647204399109,0.06874756515026093,0.06810608506202698,0.06746616959571838,0.06692942976951599,0.06637265533208847,0.06556359678506851
1.7480326890945435,1.5165278911590576,1.3194758892059326,1.1163495779037476,0.924852192401886,0.7563159465789795,0.6002313494682312,0.4692886471748352,0.3609272837638855,0.27678829431533813,0.21601586043834686,0.17432481050491333,0.14596052467823029,0.12727078795433044,0.11546734720468521,0.10688772797584534,0.10123591125011444,0.09678401052951813,0.09340314567089081,0.09052881598472595,0.08845965564250946,0.0866481363773346,0.08476828038692474,0.08307670056819916,0.08177131414413452,0.08045618236064911,0.07912620157003403,0.07797776907682419,0.0768808051943779,0.07576793432235718,0.07451372593641281,0.0735451728105545,0.0727478414773941,0.07189175486564636,0.07111062109470367,0.0702306404709816,0.06954268366098404,0.06885780394077301,0.06819230318069458,0.0675491914153099
