epoch,step,batch_idx,split,mse_loss,policy_loss
0,1,0,train,0.3116183876991272,1.0990612506866455
0,2,1,train,0.19150912761688232,0.2434597760438919
0,3,2,train,0.102042555809021,0.16491904854774475
0,4,3,train,0.055272988975048065,0.32192081212997437
0,5,4,train,0.037651222199201584,0.42322978377342224
0,6,5,train,0.030611881986260414,0.4997829496860504
0,7,6,train,0.030489511787891388,0.5267618894577026
0,8,7,train,0.031619153916835785,0.5852249264717102
0,9,8,train,0.032803140580654144,0.6180312037467957
0,10,9,train,0.03379589319229126,0.6351966857910156
0,11,10,train,0.035580385476350784,0.679738461971283
0,12,11,train,0.04068707674741745,0.675286591053009
0,13,12,train,0.04107315093278885,0.689231276512146
0,14,13,train,0.04389779642224312,0.6746886372566223
0,15,14,train,0.0462842658162117,0.6956799030303955
0,16,15,train,0.050554148852825165,0.7184178829193115
0,17,16,train,0.050491929054260254,0.707520067691803
0,18,17,train,0.05507754907011986,0.7034318447113037
0,19,18,train,0.0584113784134388,0.7070996761322021
0,20,19,train,0.055298853665590286,0.6952220797538757
0,21,20,train,0.06404527276754379,0.7390295267105103
0,22,21,train,0.062171902507543564,0.7422177791595459
0,23,22,train,0.06047593429684639,0.7242175340652466
0,24,23,train,0.06249484419822693,0.7252624034881592
0,25,24,train,0.06735603511333466,0.7380781769752502
0,26,25,train,0.06600254029035568,0.7310811281204224
0,27,26,train,0.06918606907129288,0.7443440556526184
0,28,27,train,0.0676368921995163,0.7246535420417786
0,29,28,train,0.06905294954776764,0.7259716987609863
0,30,29,train,0.07177560031414032,0.7165512442588806
0,31,30,train,0.07249144464731216,0.7304067015647888
0,32,31,train,0.07447085529565811,0.6968708038330078
0,33,32,train,0.07347586750984192,0.6983052492141724
0,34,33,train,0.06995633244514465,0.6954402327537537
0,35,34,train,0.07446609437465668,0.7056242823600769
0,36,35,train,0.07308939099311829,0.6962465643882751
0,37,36,train,0.07375290244817734,0.6948015093803406
0,38,37,train,0.0738413855433464,0.7194619178771973
0,39,38,train,0.07204851508140564,0.729059100151062
0,40,39,train,0.07602185755968094,0.7724123597145081
0,41,40,train,0.073876291513443,0.7992226481437683
0,42,41,train,0.0737745463848114,0.8589186072349548
0,43,42,train,0.07587075978517532,0.9684014916419983
0,44,43,train,0.07384923845529556,1.036516785621643
0,45,44,train,0.07710801064968109,1.2031303644180298
0,46,45,train,0.0725279375910759,1.3399739265441895
0,47,46,train,0.07331208139657974,1.5585668087005615
0,48,47,train,0.07779119908809662,1.7474241256713867
0,49,48,train,0.07443953305482864,1.9360398054122925
0,50,49,train,0.07093138992786407,2.0654094219207764
0,51,50,train,0.07488468289375305,2.226166248321533
0,52,51,train,0.07193197309970856,2.279683828353882
0,53,52,train,0.07244232296943665,2.375934600830078
0,54,53,train,0.07513266801834106,2.2859225273132324
0,55,54,train,0.07234400510787964,2.2560596466064453
0,56,55,train,0.07229321449995041,2.146557092666626
0,57,56,train,0.0765242949128151,2.0765552520751953
0,58,57,train,0.07368204742670059,1.9470665454864502
0,59,58,train,0.07072427868843079,1.794893741607666
0,60,59,train,0.07343799620866776,1.7196924686431885
0,61,60,train,0.07516251504421234,1.5977646112442017
0,62,61,train,0.07438309490680695,1.5109177827835083
0,63,62,train,0.0722547098994255,1.461750864982605
0,64,63,train,0.07242408394813538,1.4426558017730713
0,65,64,train,0.07189939171075821,1.4184699058532715
0,66,65,train,0.07259278744459152,1.438809871673584
0,67,66,train,0.07101049274206161,1.423407793045044
0,68,67,train,0.0762457549571991,1.4484899044036865
0,69,68,train,0.07342030853033066,1.4722133874893188
